DateTime,Date,Time,StationName,GroupName,Latitude,Longitude,Benthic Classification Name,Benthic Classification Code,Count,Comments,Active Construction,Algae Color,Algae Located,Aquatic Veg/Decaying Matter,Area 1 Sampled,Barriers To Fish Movement,Bottom Type,Channel Width,Collection Time (Net 1),Collection Time (Net 2),Collection Time (Net 3),Collection Time (Net 4),Cropland,Define Other Bank Composition,Define Other Land Use,Define Other Organism,Describe the Amount and Type of Litter,Fields,Fish Water Quality Indicators,Forest,Housing Development,Indicate Current and Potential Threats,Livestock Pasture,Logging,Mining,Odor,Oil and Gas Drilling,Other Land Use,Percent Algae,Percent Bare Soil,Percent Boulders,Percent Cobbles,Percent Grass,Percent Gravel,Percent Other,Percent Rocks,Percent Sand,Percent Shrubs,Percent Silt,Percent Trees,Sanitary Landfill,Silt/Sand/Gravel,Snags/Logs Jabs,Snags/Logs,Stability of Stream,Stream Bed Deposit,Stream Channel Erosion,Stream Channel Shade,Stream Flow,Surface Water Appearance,Trash Dump,Urban Uses,Vegetated Jabs,Vegetated,Weather Conditions,Weather Last 72 Hours
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Most True Flies,MTF,1,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Other Organisms,OO,1,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Sowbugs,SB,1,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Midges,MI,2,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Worms,W,6,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Scuds,SC,13,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Dragonflies and Damselflies (Not Gomphidae),DDNG,24,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2018-09-26T09:30:00,9/26/2018,9:30:00,JB1,Henrico Area Water Quality Samplers,37.58861,-77.49361,Flatworms,F,26,Mary Sandkam and James Beckley also present monitoring.,,Hairy,In Spots,,,No Barriers,Muddy,28',,,,,No Potential,50-75% high erosion potential,Urban uses,predatory diving beetle,"light litter, small plastics, bags, bottles, metal and concrete debris",No Potential,Scattered Individuals,No Potential,High,"erosion, construction, leaking sewage, runoff.",No Potential,No Potential,No Potential,Other,No Potential,High,<10%,15%,5%,15%,10%,5%,0,0,70%,25%,5%,50%,No Potential,5% silt 70% sand 5% gravel 15% cobbles 5% boulders,,,A Few Spots,Sand,High,Full,Normal,Gray,No Potential,High,,50% trees 25% shrubs 10%grass 15% bare soil,Sunny,"sunny, gray, drizzly"
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Blackflies,BF,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Crayfish,C,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Clams,CL,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Gilled Snails,GS,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Lunged Snails,LS,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Other Organisms,OO,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Sowbugs,SB,0,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,"Hellgrammites, Fishflies, and Alderflies",HFA,1,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Leeches,L,1,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Beetles,B,4,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Scuds,SC,4,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Mayflies,M,5,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Dragonflies and Damselflies,DD,8,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Stoneflies,SF,14,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Most Caddisflies,MC,15,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Common Netspinners,CN,16,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Most True Flies,MTF,34,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Worms,W,36,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Midges,MI,44,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-04T09:00:00,10/4/2016,9:00:00,09-PL22-Sna-DR30,Reston Association,38.9288922,-77.3396976,Flatworms,F,66,,,No Algae,No Algae,,,No Barriers,Rocky,5,21-89,21-89,,,,,,,Some light trash,,Scattered Schools,Moderate,Slight,,,,,No Odor,,,0,5,5,10,10,40,0,15,35,30,10,40,,,,,No Spots,Brown,Slight,Moderate,Normal,Clear But Tea-Colored,,Moderate,,,,Sun Oct 2: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Blackflies,BF,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Clams,CL,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Gilled Snails,GS,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,"Hellgrammites, Fishflies, and Alderflies",HFA,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Other Organisms,OO,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Sowbugs,SB,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Stoneflies,SF,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Crayfish,C,1,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Scuds,SC,1,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Beetles,B,2,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Flatworms,F,2,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Lunged Snails,LS,2,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Most True Flies,MTF,2,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Leeches,L,3,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Dragonflies and Damselflies,DD,4,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Mayflies,M,10,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Worms,W,12,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Midges,MI,23,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Most Caddisflies,MC,159,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-06T09:00:00,10/6/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Common Netspinners,CN,247,,,Brown Coated,In Spots,,,No Barriers,Rocky,9,90,,,,,,,,Bleach bottle,,Scattered Individuals,Moderate,Slight,Runoff from surrounding areas carrying liter,,,,No Odor,,,15,0,5,35,50,50,0,10,10,5,0,35,,,,,No Spots,Other,Slight,Moderate,Normal,Clear But Tea-Colored,,High,,,,Tues Oct 4: Hi 73
2016-10-15T09:00:00,10/15/2016,9:00:00,09-PL22-Col-DR28,Reston Association,38.9569922,-77.3333976,Crayfish,C,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,11,21-89,21-89,21-89,,,,,,Golf balls,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue and from golf course upstream. ,,,,No Odor,,,10,0,10,40,40,25,0,0,25,50,0,10,,,,,A Few Spots,Sand,High,Full,Normal,Clear,,Moderate,,,,Sat Oct 15: Hi 66
2016-10-15T09:00:00,10/15/2016,9:00:00,09-PL22-Col-DR28,Reston Association,38.9569922,-77.3333976,Gilled Snails,GS,0,,,Brown Coated,In Spots,,,No Barriers,Rocky,11,21-89,21-89,21-89,,,,,,Golf balls,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue and from golf course upstream. ,,,,No Odor,,,10,0,10,40,40,25,0,0,25,50,0,10,,,,,A Few Spots,Sand,High,Full,Normal,Clear,,Moderate,,,,Sat Oct 15: Hi 66
